"","status","family","pval","qval","genes","num_cells_expressed"
"Fzd1","OK","negbinomial.size",4.61645584379195e-08,8.44174432721019e-07,"Fzd1",63
"Fzd2","OK","negbinomial.size",0.000492864566607741,0.00405037193488963,"Fzd2",93
"Fzd3","OK","negbinomial.size",0.585835494759852,0.8373110012306,"Fzd3",92
"Fzd4","OK","negbinomial.size",0.00817244578259016,0.0436129192560724,"Fzd4",31
"Fzd5","OK","negbinomial.size",0.997966144039359,0.999998135217801,"Fzd5",28
"Fzd6","OK","negbinomial.size",0.695594224307941,0.901405060880107,"Fzd6",20
"Fzd7","OK","negbinomial.size",0.143404300030948,0.368804903315865,"Fzd7",71
"Fzd8","OK","negbinomial.size",0.626426695094815,0.86208790268302,"Fzd8",37
"Fzd9","OK","negbinomial.size",5.78670782527202e-07,9.05582198630232e-06,"Fzd9",14
"Fzr1","OK","negbinomial.size",0.27883893745329,0.558419344575727,"Fzr1",103
"G0s2","OK","negbinomial.size",0.0337959550481599,0.132552059708335,"G0s2",29
"G2e3","OK","negbinomial.size",0.0239475152786413,0.102569974524027,"G2e3",122
"G3bp1","OK","negbinomial.size",1.79805841889131e-05,0.00021623357233174,"G3bp1",222
"G3bp2","OK","negbinomial.size",0.606791920546093,0.849621501578018,"G3bp2",219
"G430095P16Rik","OK","negbinomial.size",0.464404706225865,0.749140121823517,"G430095P16Rik",17
"G6pc2","OK","negbinomial.size",4.2119187006328e-08,7.7962550449501e-07,"G6pc2",22
"G6pc3","OK","negbinomial.size",0.678109212146481,0.893911388513621,"G6pc3",85
"G6pd2","OK","negbinomial.size",0.996350811587221,0.999998135217801,"G6pd2",17
"G6pdx","OK","negbinomial.size",1.20661213508635e-06,1.78839805999883e-05,"G6pdx",110
"G730046D07Rik","OK","negbinomial.size",0.971823807778312,0.999998135217801,"G730046D07Rik",200
"Gaa","OK","negbinomial.size",0.04783075043875,0.172819824340952,"Gaa",80
"Gab1","OK","negbinomial.size",0.0153949934296683,0.0726349533388812,"Gab1",111
"Gab2","OK","negbinomial.size",0.085681636990194,0.261581891495272,"Gab2",80
"Gab3","OK","negbinomial.size",0.0270439050995487,0.112449639906681,"Gab3",17
"Gabarap","OK","negbinomial.size",0.19967710852672,0.456047982893665,"Gabarap",218
"Gabarapl1","OK","negbinomial.size",0.132881969109232,0.35099248745424,"Gabarapl1",164
"Gabarapl2","OK","negbinomial.size",0.403663972524361,0.695773261181312,"Gabarapl2",181
"Gabbr1","OK","negbinomial.size",0.182446716753793,0.431328808491899,"Gabbr1",67
"Gabpa","OK","negbinomial.size",0.803980561017895,0.956175065166368,"Gabpa",164
"Gabpb1","OK","negbinomial.size",0.338022668035233,0.626042450683775,"Gabpb1",97
"Gabpb2","OK","negbinomial.size",0.679655381295884,0.894429920085707,"Gabpb2",114
"Gabra1","OK","negbinomial.size",0.00828883943346072,0.0441168353238524,"Gabra1",15
"Gabra3","OK","negbinomial.size",0.0209832701813476,0.0922804400311088,"Gabra3",18
"Gabra4","OK","negbinomial.size",2.57630214919977e-11,7.39153354710887e-10,"Gabra4",62
"Gabrb1","OK","negbinomial.size",0.00373881583532045,0.0229978207328287,"Gabrb1",14
"Gabre","OK","negbinomial.size",0.511023014853109,0.784936562011468,"Gabre",13
"Gadd45a","OK","negbinomial.size",0.490254897641836,0.768814616942234,"Gadd45a",61
"Gadd45b","OK","negbinomial.size",0.611067020383217,0.852716212664292,"Gadd45b",38
"Gadd45g","OK","negbinomial.size",1.61792999280808e-09,3.70647460329608e-08,"Gadd45g",103
"Gadd45gip1","OK","negbinomial.size",0.371881542829718,0.664164820498862,"Gadd45gip1",144
"Gadl1","OK","negbinomial.size",0.657953899764563,0.88170871991464,"Gadl1",226
"Gak","OK","negbinomial.size",0.140538584762188,0.364125085044869,"Gak",109
"Gal3st3","OK","negbinomial.size",0.881719969044993,0.981300638900888,"Gal3st3",23
"Gal3st4","OK","negbinomial.size",0.918930607222492,0.993769230726139,"Gal3st4",36
"Galc","OK","negbinomial.size",0.143535370308941,0.369020954175963,"Galc",59
"Gale","OK","negbinomial.size",0.178382138909994,0.425055324078589,"Gale",40
"Galk1","OK","negbinomial.size",0.123086733934252,0.33442957021595,"Galk1",146
"Galk2","OK","negbinomial.size",0.999200908259245,0.999998135217801,"Galk2",81
"Galm","OK","negbinomial.size",0.327774255940655,0.615155326294807,"Galm",28
"Galns","OK","negbinomial.size",0.739914143249558,0.922528724811199,"Galns",13
"Galnt1","OK","negbinomial.size",0.00299605404532591,0.0190413772395449,"Galnt1",186
"Galnt10","OK","negbinomial.size",0.249834790391895,0.522476435998322,"Galnt10",34
"Galnt11","OK","negbinomial.size",0.271211144603953,0.547327799778535,"Galnt11",49
"Galnt14","OK","negbinomial.size",0.0151865359571283,0.0718201563121647,"Galnt14",10
"Galnt18","OK","negbinomial.size",0.297218234255776,0.580397330077078,"Galnt18",13
"Galnt2","OK","negbinomial.size",0.0856218418315094,0.261531861614623,"Galnt2",130
"Galnt4","OK","negbinomial.size",0.684264036909858,0.896004717255752,"Galnt4",22
"Galnt7","OK","negbinomial.size",0.508800868429821,0.782720600610155,"Galnt7",125
"Galt","OK","negbinomial.size",0.81968099284679,0.962498144981857,"Galt",115
"Gamt","OK","negbinomial.size",0.00786125776597817,0.0422139732976992,"Gamt",112
"Gan","OK","negbinomial.size",0.637943043390283,0.869987966597205,"Gan",11
"Ganab","OK","negbinomial.size",0.533413438324634,0.797769881073828,"Ganab",193
"Ganc","OK","negbinomial.size",0.353994334499097,0.642704795949092,"Ganc",99
"Gapdh","OK","negbinomial.size",0.728427866867305,0.916811760575624,"Gapdh",222
"Gapdhs","OK","negbinomial.size",0.881740508696986,0.981300638900888,"Gapdhs",26
"Gapvd1","OK","negbinomial.size",0.259037890895764,0.533482581660221,"Gapvd1",169
"Gar1","OK","negbinomial.size",0.861321210775972,0.976079355448516,"Gar1",57
"Garem","OK","negbinomial.size",0.416682490082483,0.70619184324809,"Garem",33
"Garnl3","OK","negbinomial.size",0.7032308226542,0.903789613159462,"Garnl3",48
"Gars","OK","negbinomial.size",0.477613978455007,0.758911774984377,"Gars",144
"Gart","OK","negbinomial.size",0.00033590967789016,0.00288504035536453,"Gart",164
"Gas1","OK","negbinomial.size",1.88190591519575e-12,6.14551931656065e-11,"Gas1",157
"Gas2","OK","negbinomial.size",1.85130539612429e-08,3.63326221877813e-07,"Gas2",34
"Gas2l1","OK","negbinomial.size",0.123256056915292,0.334589868894743,"Gas2l1",41
"Gas2l3","OK","negbinomial.size",0.189325150360625,0.441612090949579,"Gas2l3",24
"Gas6","OK","negbinomial.size",8.4189956326376e-16,3.88693093384227e-14,"Gas6",90
"Gas7","OK","negbinomial.size",6.69134787758138e-26,5.75933870891826e-24,"Gas7",130
"Gas8","OK","negbinomial.size",0.406727960980071,0.698513705366778,"Gas8",63
"Gata2","OK","negbinomial.size",5.22342777764495e-09,1.09846954137211e-07,"Gata2",42
"Gata3","OK","negbinomial.size",8.11007804979996e-07,1.24492280891834e-05,"Gata3",40
"Gata4","OK","negbinomial.size",3.05212959288437e-11,8.69460084970606e-10,"Gata4",184
"Gata5","OK","negbinomial.size",2.19847695709918e-13,7.93163093803748e-12,"Gata5",27
"Gata6","OK","negbinomial.size",0.0302419391134176,0.121918824461921,"Gata6",186
"Gatad1","OK","negbinomial.size",0.017154170076927,0.0788219359060277,"Gatad1",208
"Gatad2a","OK","negbinomial.size",0.885965982443606,0.981852320529125,"Gatad2a",184
"Gatad2b","OK","negbinomial.size",0.57476605039555,0.830004229729555,"Gatad2b",149
"Gatb","OK","negbinomial.size",0.342645278550532,0.631154177031482,"Gatb",59
"Gatc","OK","negbinomial.size",0.127656602472292,0.341779323606792,"Gatc",76
