"","status","family","pval","qval","genes","num_cells_expressed"
"Fam83g","OK","negbinomial.size",1.10136155669153e-05,0.000110241047245981,"Fam83g",37
"Agps","OK","negbinomial.size",6.91993680182716e-08,9.72957000497706e-07,"Agps",195
"Adora1","OK","negbinomial.size",3.26519259699042e-12,7.72619306439833e-11,"Adora1",58
"Mfap4","OK","negbinomial.size",2.67762581405557e-09,4.57591013101204e-08,"Mfap4",127
"Clspn","OK","negbinomial.size",3.98024405886032e-08,5.81678309042253e-07,"Clspn",113
"D330045A20Rik","OK","negbinomial.size",1.89302707345771e-05,0.000181972998860127,"D330045A20Rik",19
"Cpa6","OK","negbinomial.size",0.000260698872805229,0.00198907089160287,"Cpa6",13
"Usp22","OK","negbinomial.size",0.00869452089684561,0.0404781460136644,"Usp22",416
"Dmtf1","OK","negbinomial.size",0.000208909211702707,0.00163853419029511,"Dmtf1",297
"Klhl14","OK","negbinomial.size",0.000725195011836618,0.00491200831862698,"Klhl14",17
"Thsd7b","OK","negbinomial.size",5.3999078056746e-11,1.10557852670727e-09,"Thsd7b",59
"Hirip3","OK","negbinomial.size",1.27610494115859e-05,0.00012632837926132,"Hirip3",95
"Asb4","OK","negbinomial.size",9.31156408115115e-88,5.87187230957392e-85,"Asb4",141
"Arrdc4","OK","negbinomial.size",1.11197855912348e-06,1.31931077964866e-05,"Arrdc4",71
"Wdr55","OK","negbinomial.size",0.00292124254881065,0.0162804732768891,"Wdr55",90
"Mapk6","OK","negbinomial.size",0.000514926459058059,0.00363213227161087,"Mapk6",226
"Obfc1","OK","negbinomial.size",0.000974358020506574,0.00631804799723851,"Obfc1",138
"Gm15800","OK","negbinomial.size",0.00694421571983003,0.0339158041034391,"Gm15800",260
"Id1","OK","negbinomial.size",0.00059889258199414,0.00413875794197814,"Id1",319
"Nmnat2","OK","negbinomial.size",8.71982030729649e-26,6.17833560200131e-24,"Nmnat2",45
"Tmem108","OK","negbinomial.size",0.00699202423621367,0.0341003130963368,"Tmem108",118
"Fgf11","OK","negbinomial.size",2.32474214725292e-07,3.07656326979578e-06,"Fgf11",49
"Nrep","OK","negbinomial.size",5.13557963886959e-12,1.19722607034054e-10,"Nrep",351
"Serpinb6b","OK","negbinomial.size",1.94415911462493e-71,8.17324491788319e-69,"Serpinb6b",198
"Greb1l","OK","negbinomial.size",1.42381617156486e-12,3.50042291535596e-11,"Greb1l",160
"Nhlrc3","OK","negbinomial.size",0.00757543013584878,0.0363136924642055,"Nhlrc3",46
"Rasef","OK","negbinomial.size",3.56473434473126e-05,0.000327446682853246,"Rasef",13
"Gng2","OK","negbinomial.size",0.00268307165363211,0.0151743944823355,"Gng2",185
"Synpo","OK","negbinomial.size",2.20509160066274e-08,3.32265415383016e-07,"Synpo",73
"Zfp866","OK","negbinomial.size",0.000644642899874749,0.00442495623398364,"Zfp866",125
"Tuba1c","OK","negbinomial.size",3.88101216836182e-06,4.21233437757136e-05,"Tuba1c",350
"Upf2","OK","negbinomial.size",0.00519661990992779,0.0265235816689637,"Upf2",325
"Exoc3l","OK","negbinomial.size",0.00114332812769328,0.00728419487598365,"Exoc3l",23
"Fam13c","OK","negbinomial.size",0.000206957026564236,0.0016252440965306,"Fam13c",13
"Pcdhb19","OK","negbinomial.size",0.00859409234612695,0.0400697569942156,"Pcdhb19",21
"Gprasp1","OK","negbinomial.size",1.20083206999561e-05,0.000119627915219468,"Gprasp1",323
"Tril","OK","negbinomial.size",0.00115450635615929,0.0073427302894004,"Tril",102
"Lgals2","OK","negbinomial.size",2.79568907805412e-12,6.66526099289576e-11,"Lgals2",26
"Adamts3","OK","negbinomial.size",0.000653136668475426,0.0044695386124862,"Adamts3",50
"Npsr1","OK","negbinomial.size",0.00516932326818622,0.0264163310609257,"Npsr1",15
"Dpy19l3","OK","negbinomial.size",0.00483587671236383,0.0250164385136721,"Dpy19l3",108
"Kcns3","OK","negbinomial.size",4.63891766805663e-05,0.000416413022274237,"Kcns3",12
"Col6a6","OK","negbinomial.size",3.41989815531868e-16,1.15945579394837e-14,"Col6a6",34
"Dmrta1","OK","negbinomial.size",1.90485785758625e-24,1.23200345127578e-22,"Dmrta1",39
"Nup62","OK","negbinomial.size",0.0045660019879075,0.0237763902029271,"Nup62",197
"S1pr2","OK","negbinomial.size",0.00396513898779734,0.0210472781625,"S1pr2",104
"Trp53bp1","OK","negbinomial.size",0.00437908362627134,0.0229070936103418,"Trp53bp1",328
"Ncmap","OK","negbinomial.size",7.19637940695913e-09,1.16509290218958e-07,"Ncmap",17
"Klhl15","OK","negbinomial.size",0.000312948146093727,0.00232855576314695,"Klhl15",147
"Naalad2","OK","negbinomial.size",8.96779515154408e-15,2.72534536027166e-13,"Naalad2",34
"Emx2","OK","negbinomial.size",2.97153199618143e-05,0.00027622879578822,"Emx2",303
"Als2cl","OK","negbinomial.size",0.00116892503436202,0.00741946780743525,"Als2cl",35
"Fmn1","OK","negbinomial.size",0.000263445908303032,0.00200881487032517,"Fmn1",24
"Fam19a2","OK","negbinomial.size",1.58181044210575e-28,1.35712879563522e-26,"Fam19a2",49
"S100a1","OK","negbinomial.size",2.82250481937801e-06,3.13357665334467e-05,"S100a1",173
"Foxo1","OK","negbinomial.size",9.73406678968254e-09,1.52884247013046e-07,"Foxo1",103
"Gpr146","OK","negbinomial.size",2.41669954679396e-09,4.13560579160996e-08,"Gpr146",15
"Cdc25c","OK","negbinomial.size",5.28736199224672e-15,1.63441689819156e-13,"Cdc25c",58
"Cnr1","OK","negbinomial.size",2.51365832515304e-05,0.000236760707967365,"Cnr1",59
"Ackr3","OK","negbinomial.size",1.27783325226382e-09,2.24448761584606e-08,"Ackr3",38
"Cxxc4","OK","negbinomial.size",0.0024081988747621,0.0138685863965752,"Cxxc4",45
"Shisa2","OK","negbinomial.size",0.000133204788635086,0.0010937361941834,"Shisa2",156
"Zbtb7c","OK","negbinomial.size",8.60810499578629e-19,3.57123092785713e-17,"Zbtb7c",200
"Zfp612","OK","negbinomial.size",9.69005016803918e-05,0.000822415294208009,"Zfp612",128
"Ccnjl","OK","negbinomial.size",1.12831294460251e-13,3.03417544932341e-12,"Ccnjl",171
"Gemin7","OK","negbinomial.size",0.000310213198518617,0.00231251637241229,"Gemin7",288
"Serpinb1a","OK","negbinomial.size",9.35267374856771e-06,9.49725614468084e-05,"Serpinb1a",55
"Abca6","OK","negbinomial.size",7.98069742272081e-13,1.9931199187199e-11,"Abca6",28
"Hjurp","OK","negbinomial.size",5.20405450789533e-05,0.00046188272662615,"Hjurp",171
"Zfp36","OK","negbinomial.size",7.50647500636016e-11,1.51717408301625e-09,"Zfp36",208
"Sstr3","OK","negbinomial.size",0.000102189044640437,0.000860352624169016,"Sstr3",11
"Zfp367","OK","negbinomial.size",1.2515248147717e-12,3.10102769428303e-11,"Zfp367",210
"Klhl31","OK","negbinomial.size",5.58062255680445e-09,9.21240990659918e-08,"Klhl31",10
"Kctd21","OK","negbinomial.size",0.000144591543470752,0.00118108066467172,"Kctd21",19
"Wdr72","OK","negbinomial.size",4.78721697802361e-11,9.93032574454503e-10,"Wdr72",18
"Tst","OK","negbinomial.size",4.54967037192567e-24,2.88343933320234e-22,"Tst",263
"Zc2hc1c","OK","negbinomial.size",3.86592808922943e-07,4.91502873602436e-06,"Zc2hc1c",33
"S1pr1","OK","negbinomial.size",2.67716548731248e-28,2.26606786080437e-26,"S1pr1",89
"Magi1","OK","negbinomial.size",0.000100708297008765,0.000850480306051758,"Magi1",307
"Asxl3","OK","negbinomial.size",5.88793180034385e-09,9.65651441689683e-08,"Asxl3",138
"Hs6st1","OK","negbinomial.size",6.72281733088696e-09,1.09263108475704e-07,"Hs6st1",200
"Kcng4","OK","negbinomial.size",1.36877973259784e-20,6.53903408618331e-19,"Kcng4",23
"Cenph","OK","negbinomial.size",0.000244427020326163,0.00188429925449484,"Cenph",98
"Gpr20","OK","negbinomial.size",5.63176033173582e-12,1.30565737690905e-10,"Gpr20",15
"Dcaf12l1","OK","negbinomial.size",7.08907431182736e-20,3.23939873988285e-18,"Dcaf12l1",166
"Cenpe","OK","negbinomial.size",3.05638227564238e-25,2.05037730108519e-23,"Cenpe",141
"Zfp423","OK","negbinomial.size",0.0017356836719091,0.010458883167758,"Zfp423",147
"Hnrnph2","OK","negbinomial.size",0.000591380850737536,0.0040980743348911,"Hnrnph2",261
"Trrap","OK","negbinomial.size",0.00197421100316908,0.0116349295196114,"Trrap",351
"Pou3f3","OK","negbinomial.size",0.0073263056331388,0.0353208588093068,"Pou3f3",13
"Mettl24","OK","negbinomial.size",1.41542856448738e-21,7.31614141611262e-20,"Mettl24",117
"Mc2r","OK","negbinomial.size",7.50246587872428e-48,1.60374745190628e-45,"Mc2r",59
"Sh3tc2","OK","negbinomial.size",0.00517455382242209,0.0264323502666615,"Sh3tc2",92
"Pid1","OK","negbinomial.size",0.00618552062879774,0.0308103420894143,"Pid1",23
"Smtnl2","OK","negbinomial.size",4.29941868187701e-15,1.34551534530602e-13,"Smtnl2",74
"Tcf21","OK","negbinomial.size",1.98113630909939e-08,2.99234624315707e-07,"Tcf21",138
"Mms22l","OK","negbinomial.size",0.000465170347847023,0.00332204327692336,"Mms22l",105
"B230219D22Rik","OK","negbinomial.size",0.00643764210225042,0.0318648124778581,"B230219D22Rik",267
"Zfp36l2","OK","negbinomial.size",1.1573454481621e-06,1.36415334506732e-05,"Zfp36l2",214
"Wnk1","OK","negbinomial.size",0.00733731762178002,0.0353604317332402,"Wnk1",409
"Pnlip","OK","negbinomial.size",1.31718702041961e-24,8.65227224038128e-23,"Pnlip",51
"Tmem229b","OK","negbinomial.size",0.00290556378291711,0.0162259337195594,"Tmem229b",12
"Gldn","OK","negbinomial.size",2.69550725323475e-06,3.00847234316784e-05,"Gldn",33
"E2f8","OK","negbinomial.size",8.66476718123994e-11,1.73185489207287e-09,"E2f8",63
"Hepacam","OK","negbinomial.size",3.2867824281823e-07,4.22557594130838e-06,"Hepacam",19
"Zfp62","OK","negbinomial.size",0.00674457655934728,0.0331381957738758,"Zfp62",208
"Jrk","OK","negbinomial.size",1.59682752200242e-07,2.1585411262052e-06,"Jrk",24
"Rbp1","OK","negbinomial.size",1.37495038585435e-08,2.12250603015852e-07,"Rbp1",249
"Ngfrap1","OK","negbinomial.size",0.000273601641515901,0.00207746171149822,"Ngfrap1",375
"Hnrnpa1","OK","negbinomial.size",0.00151162242751207,0.0092681487874488,"Hnrnpa1",421
"C77370","OK","negbinomial.size",7.86661924774815e-29,6.8423311691448e-27,"C77370",95
"Ar","OK","negbinomial.size",0.000492545076411511,0.00349436193078479,"Ar",30
"Spin2c","OK","negbinomial.size",3.95049693574349e-09,6.62548767999958e-08,"Spin2c",66
"Lyrm4","OK","negbinomial.size",0.00278905154530511,0.0157314481616226,"Lyrm4",370
"Ticrr","OK","negbinomial.size",6.92801123075519e-05,0.000603009507538195,"Ticrr",94
"Mtfr1l","OK","negbinomial.size",0.00410710838375481,0.0216913111121925,"Mtfr1l",311
"Hmga1","OK","negbinomial.size",4.88468651761449e-15,1.51738094483138e-13,"Hmga1",216
"Foxc2","OK","negbinomial.size",0.00690163893739841,0.0337901670335671,"Foxc2",49
"Bst2","OK","negbinomial.size",5.43097853025895e-11,1.11013778320301e-09,"Bst2",67
"Gprc5a","OK","negbinomial.size",6.34266322354363e-06,6.66058855747978e-05,"Gprc5a",17
"Fat4","OK","negbinomial.size",0.000198449780185297,0.00156525867898497,"Fat4",210
"Gchfr","OK","negbinomial.size",0.000601398546780011,0.00415152625724658,"Gchfr",82
"Ddit4l","OK","negbinomial.size",1.11174712764315e-40,1.73103145355993e-38,"Ddit4l",174
"Vat1l","OK","negbinomial.size",5.4250244352562e-06,5.75929361763057e-05,"Vat1l",12
"Irgm1","OK","negbinomial.size",1.36402988969704e-12,3.35998925173027e-11,"Irgm1",25
"Nqo2","OK","negbinomial.size",0.00078652867439344,0.00525129679272105,"Nqo2",202
"Tshz1","OK","negbinomial.size",0.00128994311433971,0.00808586608253103,"Tshz1",360
"Zfp41","OK","negbinomial.size",0.000243659709854894,0.00187953288115592,"Zfp41",114
"Cd24a","OK","negbinomial.size",2.56965287413354e-41,4.15493103186823e-39,"Cd24a",226
"Chst9","OK","negbinomial.size",6.45444041728131e-05,0.000565301406546888,"Chst9",21
"Ccdc36","OK","negbinomial.size",1.14900546169133e-06,1.35887120531029e-05,"Ccdc36",10
"Mc4r","OK","negbinomial.size",1.49299101899152e-12,3.66334683492627e-11,"Mc4r",12
"B3gnt1","OK","negbinomial.size",0.0101759773975524,0.0457864527070748,"B3gnt1",132
"Tgif1","OK","negbinomial.size",0.00710887343844653,0.0344786287638333,"Tgif1",224
"Ctdspl","OK","negbinomial.size",0.0013155406747583,0.00822180326563514,"Ctdspl",188
"Zbtb44","OK","negbinomial.size",0.0107455116014805,0.0479216380190495,"Zbtb44",293
"Gphn","OK","negbinomial.size",0.00187791658410029,0.0111362997264999,"Gphn",120
"Adamts12","OK","negbinomial.size",3.75705409378231e-05,0.000343445624096018,"Adamts12",42
"Mis18bp1","OK","negbinomial.size",4.08778355234376e-14,1.15078406611963e-12,"Mis18bp1",120
"Ubiad1","OK","negbinomial.size",0.00108894156782685,0.006978521876744,"Ubiad1",98
"Utf1","OK","negbinomial.size",4.10924151943313e-12,9.66898396326317e-11,"Utf1",31
"Hs3st3a1","OK","negbinomial.size",4.92176600262854e-09,8.17830208500016e-08,"Hs3st3a1",55
"Phf13","OK","negbinomial.size",0.00701224266178329,0.0341856994396641,"Phf13",127
"Sned1","OK","negbinomial.size",0.000740429806850711,0.0049990903233411,"Sned1",80
"Cdca4","OK","negbinomial.size",7.71787014819029e-06,7.95243286838038e-05,"Cdca4",180
"Diras2","OK","negbinomial.size",4.09742383658095e-06,4.41681277153495e-05,"Diras2",12
"Bex4","OK","negbinomial.size",0.00115962801297936,0.00736787329959482,"Bex4",272
"Marcksl1","OK","negbinomial.size",0.0001799851746939,0.00143487548877337,"Marcksl1",385
"Stbd1","OK","negbinomial.size",3.22368054672725e-07,4.16141853176295e-06,"Stbd1",49
"Prrg1","OK","negbinomial.size",2.32476605883439e-05,0.000220450748376085,"Prrg1",96
"Arxes2","OK","negbinomial.size",3.11163836756213e-06,3.43642583990312e-05,"Arxes2",274
"Ldlrad3","OK","negbinomial.size",9.58373336622432e-08,1.32098410070843e-06,"Ldlrad3",115
"Tenm4","OK","negbinomial.size",6.77123163454908e-16,2.25326578825681e-14,"Tenm4",269
"Gm4737","OK","negbinomial.size",0.0112115940271834,0.0496316686103323,"Gm4737",237
"Kmt2d","OK","negbinomial.size",0.000771186183774942,0.00516526826859775,"Kmt2d",419
"Mcmbp","OK","negbinomial.size",0.00271120030408657,0.015312878743905,"Mcmbp",392
"Gpr85","OK","negbinomial.size",2.44807747885421e-20,1.14777521053195e-18,"Gpr85",40
"Bcl11b","OK","negbinomial.size",3.40660898361703e-06,3.75232772937799e-05,"Bcl11b",39
"Syngr2","OK","negbinomial.size",0.00105286253231448,0.00677139329808786,"Syngr2",141
"Sacs","OK","negbinomial.size",0.000733224621749367,0.00495840693270939,"Sacs",108
"Frmd6","OK","negbinomial.size",1.49032164356214e-18,6.02433864378389e-17,"Frmd6",157
"Ckap2l","OK","negbinomial.size",4.56971666907575e-36,5.82154208387711e-34,"Ckap2l",101
"Lhfp","OK","negbinomial.size",9.63947020574585e-12,2.1944584518929e-10,"Lhfp",41
"Omd","OK","negbinomial.size",0.00507167964740111,0.0260016356557003,"Omd",20
"F2r","OK","negbinomial.size",5.50642300167217e-09,9.1137804326889e-08,"F2r",228
"Socs4","OK","negbinomial.size",0.00109160650754375,0.00699204737081858,"Socs4",94
"Osr1","OK","negbinomial.size",0.000931386377086149,0.00607061756475996,"Osr1",56
"Fam171b","OK","negbinomial.size",4.25628457118117e-08,6.19149492638258e-07,"Fam171b",41
"Gli2","OK","negbinomial.size",0.00354671482864132,0.0192474902834872,"Gli2",62
"Ccdc57","OK","negbinomial.size",7.72046435447585e-05,0.000667615851338762,"Ccdc57",78
"Msx1","OK","negbinomial.size",5.7979028453312e-13,1.47425707026849e-11,"Msx1",90
"Mlec","OK","negbinomial.size",0.00414777366732319,0.0218805601523938,"Mlec",270
"Igf2","OK","negbinomial.size",1.66707251708978e-19,7.35144006487282e-18,"Igf2",367
"Rhno1","OK","negbinomial.size",0.000225610984549662,0.00175317667106614,"Rhno1",268
"Foxo3","OK","negbinomial.size",0.000244967006028299,0.00188730841785517,"Foxo3",389
"Rimkla","OK","negbinomial.size",0.000865837371567453,0.00570828067444261,"Rimkla",11
"Efna5","OK","negbinomial.size",3.748071530481e-27,2.9179430952115e-25,"Efna5",228
"Cdca2","OK","negbinomial.size",1.0865314284897e-18,4.46362683260981e-17,"Cdca2",104
"Nr1h5","OK","negbinomial.size",2.80012757187075e-25,1.88851384686813e-23,"Nr1h5",18
"Elfn1","OK","negbinomial.size",9.6739800364995e-06,9.78815489738273e-05,"Elfn1",35
"Ndnf","OK","negbinomial.size",0.000742088795683483,0.00499975935013099,"Ndnf",30
"Clec4a1","OK","negbinomial.size",4.54016924086027e-09,7.57415535260975e-08,"Clec4a1",12
"Bmyc","OK","negbinomial.size",1.41304131438642e-31,1.4607604145116e-29,"Bmyc",321
"Oxtr","OK","negbinomial.size",2.03438864294416e-14,5.98081808037568e-13,"Oxtr",26
"Agtr1a","OK","negbinomial.size",0.00500470907492688,0.0257210231674726,"Agtr1a",28
"Fut4","OK","negbinomial.size",0.00138667607128526,0.00860667254480794,"Fut4",16
"Zfp2","OK","negbinomial.size",0.00949978490727582,0.0433470648518678,"Zfp2",76
"Tenm2","OK","negbinomial.size",0.000742114613340089,0.00499975935013099,"Tenm2",27
"Zg16","OK","negbinomial.size",3.01520949161117e-11,6.43448766636211e-10,"Zg16",18
"Krt8","OK","negbinomial.size",5.1828860423488e-08,7.46193593220355e-07,"Krt8",163
"Chchd10","OK","negbinomial.size",7.04301786979483e-07,8.54101359363966e-06,"Chchd10",173
"Upk1b","OK","negbinomial.size",0.000866445908834687,0.0057093081516317,"Upk1b",24
"Pls1","OK","negbinomial.size",0.000143024448175025,0.00116903716162244,"Pls1",14
"Dtx3l","OK","negbinomial.size",0.000913720241068871,0.00597399672387797,"Dtx3l",50
"Sall2","OK","negbinomial.size",0.00946272338074234,0.0432562041601748,"Sall2",182
"Adamts16","OK","negbinomial.size",8.48739731097493e-33,9.14897905008682e-31,"Adamts16",90
"Tmie","OK","negbinomial.size",0.000507069953122193,0.00358674495164167,"Tmie",31
"Aftph","OK","negbinomial.size",0.00178504920081309,0.0106696874505473,"Aftph",123
"Zfp672","OK","negbinomial.size",6.72245642757577e-08,9.48362645017737e-07,"Zfp672",131
"Tmsb4x","OK","negbinomial.size",1.59143650605638e-06,1.83634009280723e-05,"Tmsb4x",403
"Rasd1","OK","negbinomial.size",5.18595434153664e-11,1.06440859107105e-09,"Rasd1",25
"Lrrc4","OK","negbinomial.size",0.000138112653110134,0.00113255967556892,"Lrrc4",50
"Shisa3","OK","negbinomial.size",1.11528325492563e-29,1.04192240082385e-27,"Shisa3",103
"Apol10b","OK","negbinomial.size",0.000155018398922653,0.00125246127303812,"Apol10b",23
"Tmx2","OK","negbinomial.size",3.75796829410486e-05,0.000343445624096018,"Tmx2",319
"Tdrp","OK","negbinomial.size",1.34934082023859e-11,2.99755045060134e-10,"Tdrp",107
"Bex1","OK","negbinomial.size",0.00017342097748978,0.00138517122742312,"Bex1",237
"Lgr4","OK","negbinomial.size",1.53901557073452e-12,3.76894453943761e-11,"Lgr4",415
"Pigm","OK","negbinomial.size",0.00805262109279484,0.0381373102599807,"Pigm",154
"Heatr1","OK","negbinomial.size",7.8591430733179e-09,1.26266894828899e-07,"Heatr1",124
"Fzd2","OK","negbinomial.size",0.0111440516602286,0.0493716950885155,"Fzd2",151
"Foxc1","OK","negbinomial.size",6.39464371836983e-14,1.75324449078435e-12,"Foxc1",108
"Hoxd10","OK","negbinomial.size",2.86794657195638e-06,3.18122622387984e-05,"Hoxd10",48
"Snx21","OK","negbinomial.size",0.00769669214272465,0.0367438844227782,"Snx21",122
"Foxl2","OK","negbinomial.size",6.54221872542196e-26,4.68809446392169e-24,"Foxl2",106
"Ppp1r3g","OK","negbinomial.size",7.89169966814947e-06,8.09187936704887e-05,"Ppp1r3g",18
"Lypd6","OK","negbinomial.size",9.56734313225123e-11,1.90621376909878e-09,"Lypd6",125
"Fam118b","OK","negbinomial.size",2.53128259384526e-06,2.83773653987346e-05,"Fam118b",203
"Pcdh20","OK","negbinomial.size",2.58249002623223e-17,9.69356077703598e-16,"Pcdh20",40
"Fam171a1","OK","negbinomial.size",0.011037630798052,0.0489646850598073,"Fam171a1",97
"Zfp61","OK","negbinomial.size",0.00936480833185371,0.0429019116169048,"Zfp61",95
"Defb19","OK","negbinomial.size",3.90981322026765e-06,4.23630277783639e-05,"Defb19",68
"Arhgap42","OK","negbinomial.size",6.88441525771529e-05,0.00059962876540266,"Arhgap42",193
"Vamp8","OK","negbinomial.size",2.35175889740787e-06,2.65298597621718e-05,"Vamp8",336
"Ptges","OK","negbinomial.size",3.31298567770038e-51,7.73766210502912e-49,"Ptges",70
"Pgbd5","OK","negbinomial.size",1.0323693708719e-15,3.36440374817478e-14,"Pgbd5",73
"Slc29a4","OK","negbinomial.size",0.00132373990859336,0.00825668037941616,"Slc29a4",13
"Zfp623","OK","negbinomial.size",0.00571583064176251,0.0288467611260139,"Zfp623",85
"Sgms2","OK","negbinomial.size",2.10966613235602e-22,1.1773057195254e-20,"Sgms2",30
"Gja1","OK","negbinomial.size",1.39639663792205e-35,1.76113543974728e-33,"Gja1",360
"Lin28a","OK","negbinomial.size",1.51454901302142e-61,5.16256544654761e-59,"Lin28a",48
"Hs3st1","OK","negbinomial.size",6.29359889542962e-14,1.72929998407752e-12,"Hs3st1",73
"Olfml1","OK","negbinomial.size",5.62976993175933e-09,9.2692765508288e-08,"Olfml1",72
"Gprc5c","OK","negbinomial.size",0.000838281439544665,0.00555273398925279,"Gprc5c",185
"P4ha3","OK","negbinomial.size",0.000249845811428457,0.00191553518160225,"P4ha3",69
"Mb21d2","OK","negbinomial.size",1.89198603262432e-06,2.15747991351337e-05,"Mb21d2",56
"Cited1","OK","negbinomial.size",0.00185772844187235,0.0110361145119614,"Cited1",33
"Ercc6l","OK","negbinomial.size",1.99549844587564e-17,7.60339166144521e-16,"Ercc6l",66
"Bzw1","OK","negbinomial.size",0.00266914249002645,0.0151159519911152,"Bzw1",411
"Pcdh19","OK","negbinomial.size",2.54010784198201e-05,0.000239073433605053,"Pcdh19",49
"Nup160","OK","negbinomial.size",0.00288828704595069,0.016168253982925,"Nup160",197
"Rab11fip5","OK","negbinomial.size",2.69619274742903e-14,7.78132332507434e-13,"Rab11fip5",81
"Kif18b","OK","negbinomial.size",0.00712479212299231,0.034507633738548,"Kif18b",26
"Flrt3","OK","negbinomial.size",2.19747327822722e-15,6.96345049874415e-14,"Flrt3",216
"Hspa14","OK","negbinomial.size",0.00565371718617313,0.0286134354542599,"Hspa14",282
"Crebzf","OK","negbinomial.size",0.00547224292208071,0.0277953796751035,"Crebzf",190
"Irf2bp2","OK","negbinomial.size",2.58285450878486e-05,0.000242734434163895,"Irf2bp2",344
"Arhgef39","OK","negbinomial.size",0.00319679919255394,0.017606582468792,"Arhgef39",45
"Senp8","OK","negbinomial.size",0.00702347991082058,0.0342008218668993,"Senp8",73
"BC068281","OK","negbinomial.size",0.0112837981099273,0.049853673878615,"BC068281",44
"Kctd14","OK","negbinomial.size",1.46638576824561e-167,4.62351432727841e-164,"Kctd14",264
"Cox6b2","OK","negbinomial.size",0.0012578934922974,0.00791644347547644,"Cox6b2",187
"Sox12","OK","negbinomial.size",0.000752656810928757,0.00506339954617439,"Sox12",320
"Mest","OK","negbinomial.size",2.04013623403562e-19,8.90318276251114e-18,"Mest",372
"Tbc1d22a","OK","negbinomial.size",0.00634969325989912,0.0315160690255206,"Tbc1d22a",83
"Spats2","OK","negbinomial.size",0.000553604514479534,0.0038764734618986,"Spats2",292
"Klf13","OK","negbinomial.size",0.000641282131112327,0.00440514718822912,"Klf13",327
"Gnpda1","OK","negbinomial.size",2.70133018770497e-05,0.000252926327597143,"Gnpda1",154
"D630039A03Rik","OK","negbinomial.size",2.52492988829543e-14,7.30376508054631e-13,"D630039A03Rik",61
"Sema5b","OK","negbinomial.size",4.47877855428568e-26,3.2463422486581e-24,"Sema5b",145
"Cdc42se2","OK","negbinomial.size",0.00505815706689107,0.0259428535695934,"Cdc42se2",274
"Slc39a1","OK","negbinomial.size",2.84925315344302e-07,3.70843970807259e-06,"Slc39a1",416
"Mogat2","OK","negbinomial.size",3.37507906158772e-08,4.97272162672247e-07,"Mogat2",26
"Tmem171","OK","negbinomial.size",3.52724318261069e-06,3.87384261737907e-05,"Tmem171",22
"Nav2","OK","negbinomial.size",3.74875807333031e-14,1.06245700720993e-12,"Nav2",369
"Robo2","OK","negbinomial.size",1.6187000459866e-12,3.94875144680521e-11,"Robo2",117
"Pbx1","OK","negbinomial.size",2.51506748978278e-08,3.77170406434488e-07,"Pbx1",377
"St6galnac3","OK","negbinomial.size",0.00351093957505902,0.0191026617431598,"St6galnac3",97
"Cpne8","OK","negbinomial.size",3.26741709196221e-21,1.6483465745531e-19,"Cpne8",160
"Zfp112","OK","negbinomial.size",0.0110095605486243,0.0488781777893825,"Zfp112",16
"Zmat1","OK","negbinomial.size",0.000182169017557025,0.00144862272977882,"Zmat1",112
"Rap1b","OK","negbinomial.size",0.00997595697474209,0.0450471784337441,"Rap1b",323
"Jun","OK","negbinomial.size",3.04580889076361e-07,3.93583419367937e-06,"Jun",394
"BC004004","OK","negbinomial.size",0.0108380833417677,0.0482321478851002,"BC004004",179
"Zfp608","OK","negbinomial.size",7.56623654697054e-07,9.16670272145941e-06,"Zfp608",122
"Map1b","OK","negbinomial.size",2.99408230088096e-12,7.12478603371899e-11,"Map1b",387
"Swt1","OK","negbinomial.size",0.00406841932928582,0.0215230304450305,"Swt1",288
"Repin1","OK","negbinomial.size",0.00694612448455305,0.0339158041034391,"Repin1",255
"Nup107","OK","negbinomial.size",7.16145331498693e-06,7.44602219362037e-05,"Nup107",179
"Sae1","OK","negbinomial.size",0.000250535495562469,0.00191849038860587,"Sae1",271
"Reep1","OK","negbinomial.size",9.34969843398129e-21,4.53532294805277e-19,"Reep1",223
"Nrk","OK","negbinomial.size",7.97331909051025e-37,1.10504945461006e-34,"Nrk",125
"Lamb2","OK","negbinomial.size",0.00917510943805733,0.0422433168388264,"Lamb2",123
"Cyp2j6","OK","negbinomial.size",0.00289503874676712,0.0161844985258098,"Cyp2j6",42
"Prkg1","OK","negbinomial.size",4.16432785336035e-05,0.000377031607225992,"Prkg1",29
"Ctif","OK","negbinomial.size",0.00677008744718381,0.0332234797213549,"Ctif",63
"Cyp2f2","OK","negbinomial.size",8.9239161201944e-05,0.000761491408037157,"Cyp2f2",17
"Sv2b","OK","negbinomial.size",6.42298548480332e-09,1.04659809992687e-07,"Sv2b",15
"Jam2","OK","negbinomial.size",4.99443097991921e-19,2.11375045364903e-17,"Jam2",42
"Rnf26","OK","negbinomial.size",0.00199792921949272,0.0117637177013269,"Rnf26",111
"Aldh1a1","OK","negbinomial.size",8.09304937583008e-51,1.85580979505398e-48,"Aldh1a1",144
"Pom121","OK","negbinomial.size",0.00121257207637972,0.00766180311989028,"Pom121",290
"Adamts18","OK","negbinomial.size",3.00439519916989e-18,1.19909595733958e-16,"Adamts18",29
"Mapk14","OK","negbinomial.size",0.00847637152109747,0.0396822559851824,"Mapk14",161
"Adamts19","OK","negbinomial.size",9.59225450034394e-15,2.90113941866517e-13,"Adamts19",107
